"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieTitleJaccard record1Value","[0] MovieTitleJaccard record2Value","[0] MovieTitleJaccard record1PreprocessedValue","[0] MovieTitleJaccard record2PreprocessedValue","[0] MovieTitleJaccard similarity","[0] MovieTitleJaccard postproccesedSimilarity","[1] MovieDirectorJaccard record1Value","[1] MovieDirectorJaccard record2Value","[1] MovieDirectorJaccard record1PreprocessedValue","[1] MovieDirectorJaccard record2PreprocessedValue","[1] MovieDirectorJaccard similarity","[1] MovieDirectorJaccard postproccesedSimilarity","[2] MovieProducerJaccard record1Value","[2] MovieProducerJaccard record2Value","[2] MovieProducerJaccard record1PreprocessedValue","[2] MovieProducerJaccard record2PreprocessedValue","[2] MovieProducerJaccard similarity","[2] MovieProducerJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","dbpedia_id_2998","HM_id_2987","0.48",,"Man on Fire (1987 film)","Man on Fire","Man on Fire (1987 film)","Man on Fire","0.6","0.6","Élie Chouraqui","Tony Scott","Élie Chouraqui","Tony Scott","0.0","0.0","Arnon Milchan","A.J. Quinnell","Arnon Milchan","A.J. Quinnell","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_1143","HM_id_4186","0.26666666666666666",,"The Internship","The Institute","The Internship","The Institute","0.3333333333333333","0.3333333333333333","Shawn Levy","James Franco","Shawn Levy","James Franco","0.0","0.0","Shawn Levy","Matt Rager","Shawn Levy","Matt Rager","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_5463","HM_id_4249","0.8","1","Movie 43","Movie 43","Movie 43","Movie 43","1.0","1.0"," Elizabeth Banks","Elizabeth Banks"," Elizabeth Banks","Elizabeth Banks","0.0","0.0","Peter Farrelly","Rocky Russo","Peter Farrelly","Rocky Russo","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6598","HM_id_2010","0.24",,"The Man from Elysian Fields","The Man from U.N.C.L.E.","The Man from Elysian Fields","The Man from U.N.C.L.E.","0.3","0.3","George Hickenlooper","Guy Ritchie","George Hickenlooper","Guy Ritchie","0.0","0.0","Andy García","Guy Ritchie","Andy García","Guy Ritchie","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4921","HM_id_4080","0.3761904761904762",,"The Legend of Billie Jean","The Legend of Ben Hall","The Legend of Billie Jean","The Legend of Ben Hall","0.42857142857142855","0.42857142857142855","Matthew Robbins","Matthew Holmes","Matthew Robbins","Matthew Holmes","0.3333333333333333","0.3333333333333333","Rob Cohen","Matthew Holmes","Rob Cohen","Matthew Holmes","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3955","HM_id_2704","0.9","1","Scott Pilgrim vs. the World","Scott Pilgrim vs. the World","Scott Pilgrim vs. the World","Scott Pilgrim vs. the World","1.0","1.0","Edgar Wright","Edgar Wright","Edgar Wright","Edgar Wright","1.0","1.0","Edgar Wright","Michael Bacall","Edgar Wright","Michael Bacall","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_1775","HM_id_3789","0.22857142857142856",,"The Christ of Nanjing","The Childhood of a Leader","The Christ of Nanjing","The Childhood of a Leader","0.2857142857142857","0.2857142857142857","Tony Au","Brady Corbet","Tony Au","Brady Corbet","0.0","0.0","Chua Lam","Brady Corbet","Chua Lam","Brady Corbet","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2108","HM_id_1483","0.0",,"Chi-hwa-seon","Christine","Chi-hwa-seon","Christine","0.0","0.0","Im Kwon-taek","Antonio Campos","Im Kwon-taek","Antonio Campos","0.0","0.0","Lee Tae-Won","Craig Shilowich","Lee Tae-Won","Craig Shilowich","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_5801","HM_id_2751","0.0",,"Riprendimi","Rio","Riprendimi","Rio","0.0","0.0","Anna Negri","Carlos Saldanha","Anna Negri","Carlos Saldanha","0.0","0.0","Claudio Amendola","Carlos Saldanha","Claudio Amendola","Carlos Saldanha","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_5801","HM_id_2755","0.0",,"Riprendimi","Riddick","Riprendimi","Riddick","0.0","0.0","Anna Negri","David Twohy","Anna Negri","David Twohy","0.0","0.0","Claudio Amendola","David Twohy","Claudio Amendola","David Twohy","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_5172","HM_id_1894","0.0",,"Freejack","Freeheld","Freejack","Freeheld","0.0","0.0","Geoff Murphy","Peter Sollett","Geoff Murphy","Peter Sollett","0.0","0.0","Ronald Shusett","Ron Nyswaner","Ronald Shusett","Ron Nyswaner","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9794","HM_id_4278","0.26666666666666666",,"The Beastmaster","The Benefactor","The Beastmaster","The Benefactor","0.3333333333333333","0.3333333333333333","Don Coscarelli","Andrew Renzi","Don Coscarelli","Andrew Renzi","0.0","0.0","Donald P. Borchers","Andrew Renzi","Donald P. Borchers","Andrew Renzi","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_398","HM_id_4827","0.0",,"Pataas","Padman","Pataas","Padman","0.0","0.0","Anil Ravipudi","R. Balki","Anil Ravipudi","R. Balki","0.0","0.0","Nandamuri Kalyan Ram","Swanand Kirkire","Nandamuri Kalyan Ram","Swanand Kirkire","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6427","HM_id_2398","0.26666666666666666",,"The Impostors","The Impossible","The Impostors","The Impossible","0.3333333333333333","0.3333333333333333","Stanley Tucci","J.A. Bayona","Stanley Tucci","J.A. Bayona","0.0","0.0","Stanley Tucci","Sergio G. Sánchez","Stanley Tucci","Sergio G. Sánchez","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6427","HM_id_2399","0.26666666666666666",,"The Impostors","The Immigrant","The Impostors","The Immigrant","0.3333333333333333","0.3333333333333333","Stanley Tucci","James Gray","Stanley Tucci","James Gray","0.0","0.0","Stanley Tucci","James Gray","Stanley Tucci","James Gray","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6512","HM_id_2662","0.0",,"Sightseers","Sinister","Sightseers","Sinister","0.0","0.0","Ben Wheatley","Scott Derrickson","Ben Wheatley","Scott Derrickson","0.0","0.0","Nira Park","Scott Derrickson","Nira Park","Scott Derrickson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6427","HM_id_2397","0.26666666666666666",,"The Impostors","The Imposter","The Impostors","The Imposter","0.3333333333333333","0.3333333333333333","Stanley Tucci","Bart Layton","Stanley Tucci","Bart Layton","0.0","0.0","Stanley Tucci","Adam O'Brian","Stanley Tucci","Adam O'Brian","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6452","HM_id_1963","0.0",,"Heartbeeps","Heist","Heartbeeps","Heist","0.0","0.0","Allan Arkush","Scott Mann","Allan Arkush","Scott Mann","0.0","0.0","Michael Phillips","Stephen C. Sepher","Michael Phillips","Stephen C. Sepher","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6512","HM_id_2667","0.0",,"Sightseers","Signs","Sightseers","Signs","0.0","0.0","Ben Wheatley","M. Night Shyamalan","Ben Wheatley","M. Night Shyamalan","0.0","0.0","Nira Park","M. Night Shyamalan","Nira Park","M. Night Shyamalan","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4782","HM_id_3083","0.0",,"Kissed","Kick-Ass","Kissed","Kick-Ass","0.0","0.0","Lynne Stopkewich","Matthew Vaughn","Lynne Stopkewich","Matthew Vaughn","0.0","0.0","Lynne Stopkewich","Jane Goldman","Lynne Stopkewich","Jane Goldman","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6512","HM_id_2668","0.0",,"Sightseers","Sideways","Sightseers","Sideways","0.0","0.0","Ben Wheatley","Alexander Payne","Ben Wheatley","Alexander Payne","0.0","0.0","Nira Park","Rex Pickett","Nira Park","Rex Pickett","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_10013","HM_id_4628","0.34285714285714286",,"Father of the Bride (1991 film)","Father of the Year","Father of the Bride (1991 film)","Father of the Year","0.42857142857142855","0.42857142857142855","Charles Shyer","Tyler Spindel","Charles Shyer","Tyler Spindel","0.0","0.0","Carol Baum","Brandon Cournoyer","Carol Baum","Brandon Cournoyer","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9100","HM_id_2205","0.30000000000000004",,"Thomas and the Magic Railroad","Thunder and the House of Magic","Thomas and the Magic Railroad","Thunder and the House of Magic","0.375","0.375","Britt Allcroft","Jeremy Degruson","Britt Allcroft","Jeremy Degruson","0.0","0.0","Britt Allcroft","Ben Stassen","Britt Allcroft","Ben Stassen","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8288","HM_id_2441","0.26666666666666666",,"The Gaucho","The Gambler","The Gaucho","The Gambler","0.3333333333333333","0.3333333333333333","F. Richard Jones","Rupert Wyatt","F. Richard Jones","Rupert Wyatt","0.0","0.0","Douglas Fairbanks","William Monahan","Douglas Fairbanks","William Monahan","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9868","HM_id_1197","0.26666666666666666",,"The Sandpiper","The Salesman","The Sandpiper","The Salesman","0.3333333333333333","0.3333333333333333","Vincente Minnelli","Asghar Farhadi","Vincente Minnelli","Asghar Farhadi","0.0","0.0","Martin Ransohoff","Asghar Farhadi","Martin Ransohoff","Asghar Farhadi","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3541","HM_id_4272","0.0",,"Bannerline","Backtrack","Bannerline","Backtrack","0.0","0.0","Don Weis","Michael Petroni","Don Weis","Michael Petroni","0.0","0.0","Henry Berman","Michael Petroni","Henry Berman","Michael Petroni","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_1976","HM_id_2322","0.9","1","The Number 23","The Number 23","The Number 23","The Number 23","1.0","1.0","Joel Schumacher","Joel Schumacher","Joel Schumacher","Joel Schumacher","1.0","1.0","Tripp Vinson","Fernley Phillips","Tripp Vinson","Fernley Phillips","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_1027","HM_id_1984","0.26666666666666666",,"The Hospital","The Hours","The Hospital","The Hours","0.3333333333333333","0.3333333333333333","Arthur Hiller","Stephen Daldry","Arthur Hiller","Stephen Daldry","0.0","0.0","Howard Gottfried","Michael Cunningham","Howard Gottfried","Michael Cunningham","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6280","HM_id_3391","0.48",,"Edge of Darkness (1943 film)","Edge of Darkness","Edge of Darkness (1943 film)","Edge of Darkness","0.6","0.6","Lewis Milestone","Martin Campbell","Lewis Milestone","Martin Campbell","0.0","0.0","Henry Blanke","William Monahan","Henry Blanke","William Monahan","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3984","HM_id_3565","0.9",,"Bruce Almighty","Bruce Almighty","Bruce Almighty","Bruce Almighty","1.0","1.0","Tom Shadyac","Tom Shadyac","Tom Shadyac","Tom Shadyac","1.0","1.0"," Steve Koren","Steve Koren"," Steve Koren","Steve Koren","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_1817","HM_id_2229","0.17777777777777778",,"The World of Suzie Wong (film)","The Wolf of Wall Street","The World of Suzie Wong (film)","The Wolf of Wall Street","0.2222222222222222","0.2222222222222222","Richard Quine","Martin Scorsese","Richard Quine","Martin Scorsese","0.0","0.0","Ray Stark","Terence Winter","Ray Stark","Terence Winter","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3719","HM_id_4256","0.0",,"Loosies","Lowriders","Loosies","Lowriders","0.0","0.0","Michael Corrente","Ricardo de Montreuil","Michael Corrente","Ricardo de Montreuil","0.0","0.0","Peter Facinelli","Elgin James","Peter Facinelli","Elgin James","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_419","HM_id_3920","0.0",,"Vishwaroopam","Vice","Vishwaroopam","Vice","0.0","0.0","Kamal Haasan","Brian A. Miller","Kamal Haasan","Brian A. Miller","0.0","0.0","Chandrahasan","Andre Fabrizio","Chandrahasan","Andre Fabrizio","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3223","HM_id_2105","0.7400000000000001",,"We Own the Night (film)","We Own the Night","We Own the Night (film)","We Own the Night","0.8","0.8","James Gray","James Gray","James Gray","James Gray","1.0","1.0","Joaquin Phoenix","James Gray","Joaquin Phoenix","James Gray","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_252","HM_id_4351","0.0",,"Drishyam","Drones","Drishyam","Drones","0.0","0.0","Jeethu Joseph","Rick Rosenthal","Jeethu Joseph","Rick Rosenthal","0.0","0.0","Antony Perumbavoor","Matt Witten","Antony Perumbavoor","Matt Witten","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_7424","HM_id_1109","0.34285714285714286",,"Star Wars: The Force Awakens","Star Wars: The Last Jedi","Star Wars: The Force Awakens","Star Wars: The Last Jedi","0.42857142857142855","0.42857142857142855","J. J. Abrams","Rian Johnson","J. J. Abrams","Rian Johnson","0.0","0.0","Bryan Burk","Rian Johnson","Bryan Burk","Rian Johnson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2709","HM_id_4093","0.0",,"Thousands Cheer","The Chamber","Thousands Cheer","The Chamber","0.0","0.0","George Sidney","Ben Parker","George Sidney","Ben Parker","0.0","0.0","Joe Pasternak","Ben Parker","Joe Pasternak","Ben Parker","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6954","HM_id_1435","0.9","1","A Cure for Wellness","A Cure for Wellness","A Cure for Wellness","A Cure for Wellness","1.0","1.0","Gore Verbinski","Gore Verbinski","Gore Verbinski","Gore Verbinski","1.0","1.0","Arnon Milchan","Justin Haythe","Arnon Milchan","Justin Haythe","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2087","HM_id_4107","0.26666666666666666",,"The Pregnant","The Prince","The Pregnant","The Prince","0.3333333333333333","0.3333333333333333","Sarik Andreasyan","Brian A. Miller","Sarik Andreasyan","Brian A. Miller","0.0","0.0","Sarik Andreasyan","Andre Fabrizio","Sarik Andreasyan","Andre Fabrizio","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8401","HM_id_4584","0.16000000000000003",,"The Legend of Barney Thomson","The Legacy of a Whitetail Deer Hunter","The Legend of Barney Thomson","The Legacy of a Whitetail Deer Hunter","0.2","0.2","Robert Carlyle","Jody Hill","Robert Carlyle","Jody Hill","0.0","0.0","Kaleena Kiff","Jody Hill","Kaleena Kiff","Jody Hill","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8691","HM_id_2250","0.2",,"The Treasure of Pancho Villa","The Trials of Cate McCall","The Treasure of Pancho Villa","The Trials of Cate McCall","0.25","0.25","George Sherman","Karen Moncrieff","George Sherman","Karen Moncrieff","0.0","0.0","Edmund Grainger","Karen Moncrieff","Edmund Grainger","Karen Moncrieff","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_5433","HM_id_3765","0.8400000000000001","1","22 Jump Street","22 Jump Street","22 Jump Street","22 Jump Street","1.0","1.0","Phil Lord and Christopher Miller","Phil Lord","Phil Lord and Christopher Miller","Phil Lord","0.4","0.4","Channing Tatum","Michael Bacall","Channing Tatum","Michael Bacall","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8691","HM_id_2251","0.22857142857142856",,"The Treasure of Pancho Villa","The Tree of Life","The Treasure of Pancho Villa","The Tree of Life","0.2857142857142857","0.2857142857142857","George Sherman","Terrence Malick","George Sherman","Terrence Malick","0.0","0.0","Edmund Grainger","Terrence Malick","Edmund Grainger","Terrence Malick","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3263","HM_id_1138","0.9","1","I, Tonya","I, Tonya","I, Tonya","I, Tonya","1.0","1.0","Craig Gillespie","Craig Gillespie","Craig Gillespie","Craig Gillespie","1.0","1.0","Margot Robbie","Steven Rogers","Margot Robbie","Steven Rogers","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_1289","HM_id_4611","0.0",,"Charly","Chappaquiddick","Charly","Chappaquiddick","0.0","0.0","Ralph Nelson","John Curran","Ralph Nelson","John Curran","0.0","0.0","Ralph Nelson","Taylor Allen","Ralph Nelson","Taylor Allen","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2048","HM_id_2556","0.24",,"The Adventures of Sharkboy and Lavagirl in 3-D","The Adventures of Tintin","The Adventures of Sharkboy and Lavagirl in 3-D","The Adventures of Tintin","0.3","0.3","Robert Rodriguez","Steven Spielberg","Robert Rodriguez","Steven Spielberg","0.0","0.0","Elizabeth Avellán","Hergé","Elizabeth Avellán","Hergé","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3654","HM_id_1809","0.26666666666666666",,"The Trotsky","The Tribe","The Trotsky","The Tribe","0.3333333333333333","0.3333333333333333","Jacob Tierney","Myroslav Slaboshpytskyi","Jacob Tierney","Myroslav Slaboshpytskyi","0.0","0.0","Kevin Tierney","Myroslav Slaboshpytskyi","Kevin Tierney","Myroslav Slaboshpytskyi","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8323","HM_id_4752","0.0",,"Cosmoball","Court","Cosmoball","Court","0.0","0.0","Dzhanik Fayziev","Chaitanya Tamhane","Dzhanik Fayziev","Chaitanya Tamhane","0.0","0.0","Dzhanik Fayziev","Chaitanya Tamhane","Dzhanik Fayziev","Chaitanya Tamhane","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3990","HM_id_3529","0.9",,"Charlie St. Cloud","Charlie St. Cloud","Charlie St. Cloud","Charlie St. Cloud","1.0","1.0","Burr Steers","Burr Steers","Burr Steers","Burr Steers","1.0","1.0","Ben Sherwood","Craig Pearce","Ben Sherwood","Craig Pearce","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2067","HM_id_3939","0.30000000000000004",,"The Twilight Saga: Breaking Dawn – Part 1","The Twilight Saga: Eclipse","The Twilight Saga: Breaking Dawn – Part 1","The Twilight Saga: Eclipse","0.375","0.375","Bill Condon","David Slade","Bill Condon","David Slade","0.0","0.0","Stephenie Meyer","Melissa Rosenberg","Stephenie Meyer","Melissa Rosenberg","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_402","HM_id_1771","0.0",,"Desoddharakulu","Deadpool","Desoddharakulu","Deadpool","0.0","0.0","C. S. Rao","Tim Miller","C. S. Rao","Tim Miller","0.0","0.0","U. Visweswar Rao","Rhett Reese","U. Visweswar Rao","Rhett Reese","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6452","HM_id_1981","0.0",,"Heartbeeps","Heartbreakers","Heartbeeps","Heartbreakers","0.0","0.0","Allan Arkush","David Mirkin","Allan Arkush","David Mirkin","0.0","0.0","Michael Phillips","Robert Dunn","Michael Phillips","Robert Dunn","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9218","HM_id_1537","0.0",,"De-Lovely","Denial","De-Lovely","Denial","0.0","0.0","Irwin Winkler","Mick Jackson","Irwin Winkler","Mick Jackson","0.0","0.0","Irwin Winkler","David Hare","Irwin Winkler","David Hare","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8240","HM_id_1064","0.9",,"The Last Movie Star","The Last Movie Star","The Last Movie Star","The Last Movie Star","1.0","1.0","Adam Rifkin","Adam Rifkin","Adam Rifkin","Adam Rifkin","1.0","1.0","Adam Rifkin","Adam Rifkin","Adam Rifkin","Adam Rifkin","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_281","HM_id_1655","0.0",,"Dobaaraa","Dough","Dobaaraa","Dough","0.0","0.0","Anurag Kashyap","John Goldschmidt","Anurag Kashyap","John Goldschmidt","0.0","0.0","Ekta Kapoor","Jonathan Benson","Ekta Kapoor","Jonathan Benson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3080","HM_id_2100","0.48",,"Welcome to the Dollhouse","Welcome to the Punch","Welcome to the Dollhouse","Welcome to the Punch","0.6","0.6","Todd Solondz","Eran Creevy","Todd Solondz","Eran Creevy","0.0","0.0","Todd Solondz","Eran Creevy","Todd Solondz","Eran Creevy","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4479","HM_id_4272","0.0",,"Baadasssss!","Backtrack","Baadasssss!","Backtrack","0.0","0.0","Mario Van Peebles","Michael Petroni","Mario Van Peebles","Michael Petroni","0.0","0.0","Mario Van Peebles","Michael Petroni","Mario Van Peebles","Michael Petroni","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3190","HM_id_1690","0.0",,"Clueless","Cleaner","Clueless","Cleaner","0.0","0.0","Amy Heckerling","Renny Harlin","Amy Heckerling","Renny Harlin","0.0","0.0","Robert Lawrence","Matthew Aldrich","Robert Lawrence","Matthew Aldrich","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6337","HM_id_1645","0.08000000000000002",,"The Best Things in the World","The Beat That My Heart Skipped","The Best Things in the World","The Beat That My Heart Skipped","0.1","0.1","Laís Bodanzky","Jacques Audiard","Laís Bodanzky","Jacques Audiard","0.0","0.0","Laís Bodanzky","Jacques Audiard","Laís Bodanzky","Jacques Audiard","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_915","HM_id_4272","0.0",,"Baise-moi","Backtrack","Baise-moi","Backtrack","0.0","0.0","Coralie Trinh Thi","Michael Petroni","Coralie Trinh Thi","Michael Petroni","0.0","0.0","Philippe Godeau","Michael Petroni","Philippe Godeau","Michael Petroni","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_7655","HM_id_1049","0.7",,"The Other Side of Heaven 2: Fire of Faith","The Other Side of Heaven","The Other Side of Heaven 2: Fire of Faith","The Other Side of Heaven","0.625","0.625","Mitch Davis","Mitch Davis","Mitch Davis","Mitch Davis","1.0","1.0","Mitch Davis","Mitch Davis","Mitch Davis","Mitch Davis","1.0","1.0"
